,Unnamed: 0,business_id,name,address,City,State,postal_code,latitude,longitude,stars,review_count,Business Status,categories,compliment_count,Business.Status,Special Category, Number of Cinemas nearby, Number of Beach nearby,Number of Museum nearby ,Number of ShoppingMall nearby
747,748,rv1KUBVNQkJ5WUQb49dU0Q,Golden Dinosaurs,2930 Beach Blvd S,Gulfport,FL,33707,27.7403761,-82.7075618,4.5,158,Open,"Coffee & Tea, Pubs, Delis, Food, Vegan, Cuban, Restaurants, Bars, Nightlife",0,Open,Vegan,0,0,0,0
748,749,WvPIOVr2dcUXcTWoloFmTw,Pizza Fusion,9556 W Linebaugh Ave,Tampa,FL,33626,28.0436679,-82.5909373,4.0,60,Close,"Food, Specialty Food, Gluten-Free, Vegan, Pizza, Restaurants",0,Close,Vegan,0,0,0,0
749,750,s4nlPf6kXz97uk0yerqmHg,Vegg'd Out Vegan Kitchen,,Tampa,FL,33618,28.0557869,-82.5040054,5.0,12,Open,"Vegetarian, Juice Bars & Smoothies, Organic Stores, Food Delivery Services, Restaurants, Vegan, Caterers, Desserts, Food Stands, Event Planning & Services, Food, Pop-up Shops, Shopping, Cafes",0,Open,Vegan,0,0,0,3
750,751,mjqsJ6qZjnY77hCi41Xudg,Grain and Berry - New Tampa,8638 Hunters Village Rd,Tampa,FL,33647,28.139999803,-82.3575468852,4.5,34,Open,"Restaurants, Acai Bowls, Juice Bars & Smoothies, Food, Vegan",0,Open,Vegan,1,0,0,0
751,752,m61MRBD5w9udzeJQIWe7oQ,SOHO Juice Company,3120 W Bay To Bay Blvd,Tampa,FL,33629,27.9195496,-82.4950812,4.5,18,Close,"Acai Bowls, Juice Bars & Smoothies, Food, Vegan, Restaurants",0,Close,Vegan,0,2,0,0
752,753,fuO0FFnL5sHWgnLl5neJNg,Tasty Roots,218 E Davis Blvd,Tampa,FL,33606,27.9269000221,-82.4538533762,4.0,12,Close,"Organic Stores, Food, Vegan, Restaurants",0,Close,Vegan,0,2,0,0
753,754,G_U3rVuzCVgYqSmk35mbSQ,Vida de Cafe,120 8th Ave,Saint Pete Beach,FL,33706,27.6879638,-82.7375779,4.5,82,Close,"Restaurants, Vegan, Vegetarian, Live/Raw Food",0,Close,Vegan,0,1,0,0
754,755,WUCm48LSSxeN3mZknFK7Wg,Plant Love Ice Cream,953 Central Ave,Saint Petersburg,FL,33705,27.7713117,-82.6479817,5.0,134,Open,"Desserts, Food, Ice Cream & Frozen Yogurt, Restaurants, Vegan",0,Open,Vegan,2,0,0,0
755,756,3pTFz8RH9AZ9JoeWfGqXHg,Raw Smoothie - SOG,6102 S Macdill Ave,Tampa,FL,33611,27.879846,-82.4936063,3.5,6,Open,"Vegan, Acai Bowls, Restaurants, Food, Juice Bars & Smoothies, Organic Stores",0,Open,Vegan,0,0,0,0
756,757,N_KCIzBrdP5J3EcLFc2Aag,Fit Bowl,214 E Davis Blvd,Tampa,FL,33606,27.9270636,-82.4538991,5.0,17,Open,"Food, Pop-up Shops, Acai Bowls, Juice Bars & Smoothies, Shopping, Vegan, Restaurants",0,Open,Vegan,0,2,0,0
757,758,q2o9Byux2frVX9EtuP7qmw,SoFresh,2774-A East Fowler Ave,Tampa,FL,33612,28.0556385,-82.4274875,4.5,304,Open,"American (Traditional), Food, Vegetarian, Salad, Juice Bars & Smoothies, Restaurants, Wraps, Vegan, Gluten-Free, American (New)",0,Open,Vegan,1,0,1,0
758,759,ftn9PVzDo1yLsRzPYZ8Dow,Green Culture,1420 Seven Springs Blvd,Trinity,FL,34655,28.1796,-82.6972708,4.5,63,Open,"Food, Specialty Food, Acai Bowls, Restaurants, Breakfast & Brunch, Fruits & Veggies, Vegan, Coffee & Tea, Juice Bars & Smoothies",0,Open,Vegan,0,0,0,0
759,760,b6oPUMzsh_CvJohpK5iVXA,Fresh Factory,7350 Gulf Blvd,St Pete Beach,FL,33706,27.74114167,-82.75109833,4.0,43,Open,"Juice Bars & Smoothies, Restaurants, Vegan, Salad, Food, Acai Bowls",0,Open,Vegan,0,0,0,0
760,761,Oo2QSeBVkx8HJQm8SIL1Fg,Mellow Mushroom,11955 Sheldon Rd,Tampa,FL,33626,28.0574104,-82.5821657,4.0,303,Close,"Salad, Nightlife, Restaurants, Pizza, Sandwiches, Vegan, Bars, Food, Beer, Wine & Spirits",0,Close,Vegan,1,0,0,0
761,762,NBjZWsD9C-JwjsQ2mQlmNg,Ohana Cafe,1452 Main St,Dunedin,FL,34698,28.019877,-82.765302,4.5,260,Open,"Restaurants, Sandwiches, Wraps, American (New), Burgers, Asian Fusion, Breakfast & Brunch, Diners, Cafes, Gluten-Free, Vegetarian, Hawaiian, Vegan",1,Open,Vegan,1,0,1,0
762,763,GV1s2EOQX7tLQrDjPGUJUQ,Community Cafe,2444 Central Ave,Saint Petersburg,FL,33712,27.7709672,-82.6666912,4.5,114,Close,"Vegan, Cafes, Sandwiches, Vegetarian, Restaurants",0,Close,Vegan,2,0,0,0
763,764,AHLQulzMieUxdvpSQwYL4A,Bamboozle Channelside,109 N 12th St,Tampa,FL,33602,27.9486025833,-82.4465710398,4.0,198,Open,"Vegan, Food, Vietnamese, Coffee & Tea, Restaurants, Asian Fusion, Bubble Tea",0,Open,Vegan,0,2,0,0
764,765,Ydu9tZPmGV31A2wgsLhyPA,Dosahut,10029 W Hillsborough Ave,Tampa,FL,33615,28.004385,-82.596582,4.0,99,Close,"Vegetarian, Restaurants, Indian, Vegan",0,Close,Vegan,0,3,0,0
765,766,9oFpaCMYYsgyDAtA0YdMng,Lucy's Vegan Corner,2462 Central Ave,Saint Petersburg,FL,33712,27.770864922,-82.6669182818,5.0,33,Close,"Food, Vegan, Restaurants, Food Delivery Services, Bakeries",0,Close,Vegan,2,0,0,0
766,767,G4LfkfTS9JM97rsEP3Bn9A,Mangia Gourmet,2930 Beach Blvd S,Gulfport,FL,33707,27.740406,-82.707433,4.5,66,Close,"Gluten-Free, Vegetarian, Juice Bars & Smoothies, Food, Vegan, Restaurants",0,Close,Vegan,0,0,0,0
767,768,nVVyZOyB3u605pdUtG5NTA,Grain and Berry,1155 S Dale Mabry Hwy,Tampa,FL,33629,27.9324458774,-82.5070745308,4.0,78,Open,"Vegan, Food, Restaurants, Acai Bowls, Juice Bars & Smoothies",0,Open,Vegan,1,0,0,0
768,769,CneZ4q2u_tPsPTuXdL-FHg,I Love Cupcakes,13220 Belcher Rd,Largo,FL,33773,27.8929494882,-82.7466201782,3.5,33,Close,"Food, Vegan, Event Planning & Services, Caterers, Restaurants, Bakeries, Desserts, Gluten-Free, Cupcakes",0,Close,Vegan,1,0,0,1
769,770,DUE7xjBzDV2rrp2ArjcWLQ,A-Green Oriental Market,1321 E Fletcher Ave,Tampa,FL,33612,28.0686501,-82.445243,4.0,7,Open,"Ethnic Food, Grocery, Restaurants, Imported Food, Food, Specialty Food, Vegan",0,Open,Vegan,1,0,0,0
770,771,4bvQThX0cJxlx67PU9nmLQ,Leafy Greens Cafe,1626 Central Ave,Saint Petersburg,FL,33712,27.7708615624,-82.6555204405,4.0,280,Close,"Soup, Gluten-Free, Breakfast & Brunch, Vegetarian, Vegan, Restaurants",0,Close,Vegan,2,0,0,0
771,772,7YHHmCZl8Nx6OV0kgqCZ_A,Valhalla Bakery,2462 Central Ave,Saint Petersburg,FL,33712,27.77077,-82.666916,4.5,88,Open,"Sandwiches, Vegan, Bakeries, Food, Desserts, Restaurants",0,Open,Vegan,2,0,0,0
772,773,Yqq632XNaCNNT9aBhNcdqA,Consciousness Blossoms,3390 Tampa Rd,Palm Harbor,FL,34684,28.066822,-82.7229768,4.5,86,Close,"American (New), Diners, Breakfast & Brunch, Restaurants, Salad, Vegan, Vegetarian, Gluten-Free, Sandwiches",0,Close,Vegan,2,0,1,1
773,774,IpoUu-oHFFN8S9A1iUY2XA,Poke Falls - Brandon,2102 W Brandon Blvd,Brandon,FL,33511,27.938554,-82.3187779,4.5,80,Open,"Vegan, Asian Fusion, Hawaiian, Restaurants",0,Open,Vegan,2,0,0,0
774,775,8cvkk0HB-F2Irctug1h3SA,Doormét,"1155 S Dale Mabry Hwy, Ste 12",Tampa,FL,33629,27.9326175,-82.5063215,4.5,190,Open,"Vegan, Gluten-Free, Burgers, Restaurants, American (New), Cafes, Pizza, American (Traditional)",0,Open,Vegan,1,0,0,0
775,776,-zGlHyBaxib9p7k18i5TSA,Organic Goddess Cafe,1219 Florida Ave,Palm Harbor,FL,34683,28.0782015549,-82.7645599786,4.5,23,Close,"Organic Stores, Restaurants, Food, Active Life, Yoga, Vegetarian, Fitness & Instruction, Vegan, Cafes, Dance Studios, Juice Bars & Smoothies",0,Close,Vegan,1,0,1,1
776,777,GVLPzKS9AMOyVBHq0DYiGg,Joes Farm Fresh Produce Market,3780 Tampa Rd,Oldsmar,FL,34677,28.042315,-82.677194,4.5,51,Open,"Farmers Market, Food, Specialty Food, Delis, Fruits & Veggies, Restaurants, Vegan, Grocery, Organic Stores, International Grocery",0,Open,Vegan,0,0,1,1
777,778,Ve5zx8XJN60-ohKUOGwQJg,Dharma Southern Kitchen,1910 N Ola Ave,Tampa,FL,33602,27.9611064,-82.4640636,4.5,168,Open,"Vegetarian, Vegan, Restaurants, Southern",0,Open,Vegan,0,0,2,0
778,779,56AIvAU0yxOfVKPGwONjuA,Kodawari Cafe,3965 S Henderson Blvd,Tampa,FL,33629,27.9313428,-82.5095353,4.0,8,Open,"Juice Bars & Smoothies, Coffee & Tea, Cafes, Vegan, Food, Restaurants, Specialty Food, Pizza",0,Open,Vegan,1,0,0,0
779,780,mgpCGxAMyHmyeGKorXefvg,Trader Joe's,2742 4th St N,Saint Petersburg,FL,33704,27.7974016,-82.6388275,4.5,131,Open,"Beer, Wine & Spirits, Florists, Grocery, Vegan, Flowers & Gifts, Kosher, Restaurants, Specialty Food, Shopping, Food",0,Open,Vegan,2,0,4,0
780,781,y17Jaips_raLiJNavrNb9g,Dunn Baked,2340 State Road 580,Clearwater,FL,33763,28.0200209,-82.7406565,5.0,10,Open,"Restaurants, Food, Vegan, Bakeries, Desserts",0,Open,Vegan,1,0,0,1
781,782,QU3cET055Ewld3x_bxEtqw,The Blind Tiger Cafe - Seminole Heights,4304 N Florida Ave,Tampa,FL,33604,27.984719,-82.45965,4.5,73,Open,"American (Traditional), Sandwiches, Vegetarian, Coffee & Tea, Vegan, Restaurants, Desserts, Cafes, Patisserie/Cake Shop, Bagels, Bakeries, Food",0,Open,Vegan,0,0,3,0
782,783,1E3PYHrVVqR6D_bYt49Lhg,The Cider Press,3118 3rd Ave N,St Petersburg,FL,33713,27.7743967,-82.6758931,4.0,590,Open,"Waffles, Bars, Wine Bars, American (Traditional), Vegan, Restaurants, Gastropubs, Nightlife, Vegetarian, Beer Bar",0,Open,Vegan,2,0,0,0
783,784,mDTJ6OVTQhBk6b_wK32YfA,Taco Bus,505 S Gulfview Blvd,Clearwater,FL,33767,27.9682448516,-82.8284020112,4.0,168,Open,"Restaurants, Tacos, Vegan, Mexican, Food, Empanadas, Vegetarian, Desserts, Food Trucks",0,Open,Vegan,0,0,1,0
784,785,Tf8KLsWjf24FiGcZh6FD-Q,Rawk Star Cafe,"4011 Tampa Rd, Ste 11",Oldsmar,FL,34677,28.0375497,-82.6581055,5.0,168,Open,"Vegan, Juice Bars & Smoothies, Food, Gluten-Free, Restaurants",0,Open,Vegan,0,0,1,0
785,786,B7YZGbFkgo6TmnqLwaHQhw,Bubbakoo's Burritos,1701 S Alexander St,Plant City,FL,33566,27.9992145,-82.1386382,3.5,14,Open,"Mexican, Restaurants, Vegan, Chicken Wings, Vegetarian, New Mexican Cuisine",0,Open,Vegan,0,0,0,0
786,787,FxJKgdvzwdkYXO2apXBcNA,SOHO Juice Co.,2200 4th St N,Saint Petersburg,FL,33704,27.7922927,-82.6388803,4.0,137,Open,"Juice Bars & Smoothies, Restaurants, Food, Vegetarian, Acai Bowls, Vegan, Salad, Live/Raw Food",0,Open,Vegan,2,0,4,0
787,788,YC0y5wGsy4nA17CRJieQSw,Grill Fresh,2485 Nebraska Ave,Palm Harbor,FL,34683,28.0793464,-82.7402633,4.0,52,Open,"Desserts, Food, Acai Bowls, Specialty Food, Vegan, Health Markets, Restaurants",0,Open,Vegan,2,0,1,1
788,789,BmiVxeMfn3VDQsLt2ALofw,Dunedin Vegan Deli,2340 Main St,Clearwater,FL,33763,28.0198643,-82.7402772,4.5,64,Open,"Vegan, Delis, Vegetarian, Pizza, Restaurants",0,Open,Vegan,1,0,0,1
789,790,CwbqhvNJj6C4J2kV2np51Q,HaleLife Bakery,"3351 Tech Dr N, Ste 13",Clearwater,FL,33762,27.8926677,-82.678766,4.5,83,Open,"Gluten-Free, Bakeries, Restaurants, Food, Vegan",0,Open,Vegan,1,0,0,2
790,791,YgppXEDVZvx9i02ExwN48Q,Pieology Pizzeria,11165 Park Blvd N,Seminole,FL,33772,27.84103943,-82.79376172,4.0,102,Open,"Vegan, Fast Food, Restaurants, Pizza, Gluten-Free",0,Open,Vegan,0,0,0,0
791,792,_58WfMGlrmnPossd2Gps6g,Black Radish Grocer,2923 N 12th St,Tampa,FL,33605,27.9704312,-82.4468718,5.0,17,Open,"Vegan, Restaurants, Organic Stores, Specialty Food, Food, Grocery",0,Open,Vegan,0,0,2,0
792,793,2GgFrz1dQ6NzR29UIYQ8Xg,Neighborhood Joe,2609 Dr Mlk Jr St N,Saint Petersburg,FL,33704,27.7959993,-82.6465446,4.5,81,Open,"Vegan, Food, Coffee & Tea, Restaurants, Sandwiches, Kombucha, Breakfast & Brunch",0,Open,Vegan,2,0,4,0
793,794,MUQGkZQqPx5dpM6yhajkDQ,Sweet Elizabeth's Organics,,Lutz,FL,33548,28.1340975,-82.4806907,5.0,21,Close,"Bakeries, Food, Coffee & Tea, Waffles, Vegan, Gluten-Free, Desserts, Restaurants",0,Close,Vegan,0,0,0,1
794,795,WxW50gAkatN0OtCPZD664Q,Love Food Central,2057 Central Ave,Saint Petersburg,FL,33713,27.771337,-82.661389,4.5,253,Open,"Gluten-Free, Restaurants, Comfort Food, Vegetarian, Vegan",0,Open,Vegan,2,0,0,0
795,796,pqi8jMdzeYifbQfAnZfj1w,Sylvia's Waffles,2152 Drew St,Clearwater,FL,33765,27.9682136,-82.7486082,5.0,83,Close,"Restaurants, Salad, Cafes, Wraps, Belgian, Vegan, Waffles",0,Close,Vegan,0,0,0,0
796,797,C1uSyclZTxXgkYimu9LuSg,Revelations Cafe,17808 N Dale Mabry Hwy,Lutz,FL,33548,28.1294111,-82.5033292,4.5,111,Open,"Juice Bars & Smoothies, Vegetarian, Vegan, Cafes, Breakfast & Brunch, Restaurants, Food",0,Open,Vegan,0,0,0,1
797,798,vMS6aalBPqkf-4vAYEmSHg,Pam's Roti Shop & Caribbean Market,2800 38th Ave N,Saint Petersburg,FL,33713,27.8063572,-82.6716008,4.5,94,Open,"Specialty Food, Grocery, Caribbean, Ethnic Food, Food, Indian, Vegan, Meat Shops, International Grocery, Restaurants",0,Open,Vegan,2,0,5,0
798,799,OGXeRGntC3VXd7WKUP4JfQ,Mr Mango Tampa,2223 N West Shore Blvd,Tampa,FL,33607,27.963716,-82.520724,4.5,14,Open,"Vegetarian, Food, Desserts, Specialty Food, Vegan, Juice Bars & Smoothies, Fruits & Veggies, Restaurants",0,Open,Vegan,1,1,0,0
799,800,Kup9m2JnUJrnnULc9zjDQQ,Serendipity Cafe,664 Main St,Dunedin,FL,34698,28.0153284098,-82.7827230811,4.0,101,Close,"Restaurants, Desserts, Cafes, Art Classes, Vegan, Education, Gluten-Free, Breakfast & Brunch, Food",0,Close,Vegan,0,0,1,0
800,801,4nr-pXYTCYFZyVEihV2BAw,Farmacy Vegan Kitchen + Bakery,117 N 12th St,Tampa,FL,33602,27.9483459238,-82.4465568171,4.0,28,Open,"Food, Vegan, Bakeries, Breakfast & Brunch, Restaurants, Burgers, Juice Bars & Smoothies",0,Open,Vegan,0,2,0,0
801,802,FboNTDVK03ytZFOHl8VPyA,Grass Root,4334 S Manhattan Ave,Tampa,FL,33611,27.9020003,-82.5184251,3.5,25,Close,"Vegan, Restaurants, Live/Raw Food, Food, Vegetarian, Juice Bars & Smoothies",0,Close,Vegan,0,0,0,0
802,803,A4xadkdNuuwXHiZ8dYdzUA,Good Vibes Juice,"200 Main St, Ste 108",Dunedin,FL,34698,28.0121053,-82.7897514,4.0,33,Open,"Vegan, Restaurants, Juice Bars & Smoothies, Food, Acai Bowls",0,Open,Vegan,0,0,1,0
803,804,I-lzm4uU2_sjyN92BFRyhg,Old Earth Pure ORGANIC Food,6105 54th Ave N,Saint Petersburg,FL,33709,27.821238,-82.718205,5.0,12,Close,"Salad, Live/Raw Food, Vegan, Health Markets, Juice Bars & Smoothies, Restaurants, Specialty Food, Food",0,Close,Vegan,1,0,1,0
804,805,RLRTakpA-jtBsurYHjZRRQ,Trang Viet Cuisine,230 E Bearss Ave,Tampa,FL,33613,28.0894957,-82.4584569,4.0,213,Open,"Restaurants, Vietnamese, Vegan",0,Open,Vegan,1,0,0,1
805,806,exuQOZA1tvlZbCiheUs1Eg,Chai Mixology,1106 Central Ave,St Petersburg,FL,33705,27.7709352,-82.6501325,4.5,58,Open,"Poke, Bubble Tea, Food, Vegan, Restaurants, Juice Bars & Smoothies, Coffee & Tea",0,Open,Vegan,2,0,0,0
806,807,7Hpb9zYXOyTuFpxQksdqfA,Duckweed Urban Grocery,117 N 12th St,Tampa,FL,33602,27.948388,-82.446394,3.5,27,Open,"Specialty Food, Health Markets, Beer, Wine & Spirits, Food, Grocery, Bakeries, Vegan, Restaurants",0,Open,Vegan,0,2,0,0
807,808,ZlIGD9F_tHvc_AWsOIFdEA,Driftwood Kava & Roastery St. Pete,740 Central Ave,Saint Petersburg,FL,33701,27.7710065,-82.6442601,4.0,19,Open,"Vegan, Coffee Roasteries, Restaurants, Food, Juice Bars & Smoothies",0,Open,Vegan,2,0,0,0
808,809,C6cg4Yl7QU-Uzp1RYy5Q0g,The Twisted Indian,1113 Central Ave,Saint Petersburg,FL,33705,27.771358,-82.6504963,4.0,19,Close,"Restaurants, Vegetarian, Indian, Vegan, Mexican",0,Close,Vegan,2,0,0,0
809,810,3TyX7yZ1Y9abkEf0qQFFGQ,Taste of Eden Bistro,1107 Lithia Pinecrest Rd,Brandon,FL,33511,27.9210168,-82.2673778,4.5,20,Close,"Restaurants, Food, Juice Bars & Smoothies, Vegan, Vegetarian",0,Close,Vegan,0,0,0,0
810,811,lPday_z2XpRJqbFWyCh6dw,Taste Safety Harbor,500 Main St,Safety Harbor,FL,34695,27.990724,-82.6925137,3.5,7,Close,"Restaurants, Vegan, Delis, Bagels, Music Venues, Desserts, Diners, Food, Local Flavor, Ice Cream & Frozen Yogurt, American (New), Caterers, Middle Eastern, Nightlife, Arts & Entertainment, American (Traditional), Event Planning & Services, Sandwiches, Greek, Vegetarian, Bakeries, Coffee & Tea",0,Close,Vegan,0,0,0,0
811,812,L7pOYV4ZS4_uDYYfzzaZGw,Fresh Market of Hyde Park,742 S Village Cir,Tampa,FL,33606,27.9364549,-82.475193,5.0,21,Close,"Local Flavor, Organic Stores, Food, Specialty Food, Fruits & Veggies, Farmers Market, Vegan, Restaurants",0,Close,Vegan,0,2,0,0
812,813,RIN3ZEQmbqXh8ZYQ4efDTw,Good Vibes Juice,1708 Missouri Ave N,Largo,FL,33770,27.9324726,-82.7868445,4.5,45,Open,"Acai Bowls, Organic Stores, Restaurants, Vegan, Live/Raw Food, Juice Bars & Smoothies, Food",0,Open,Vegan,1,0,0,0
813,814,wGWnJ71EHjyrP7vuHxYoRw,Kara Lynn's Kitchen,421 Cleveland St,Clearwater,FL,33755,27.9654585388,-82.800855981,4.5,136,Open,"Fruits & Veggies, Gluten-Free, Vegan, Restaurants, Food, Specialty Food, Organic Stores, Vegetarian, Cafes",0,Open,Vegan,0,0,0,0
814,815,v4wtBmjBXtZ_y_9RQqI8OQ,Rawk Star Cafe St. Pete,740 Central Ave,Saint Petersburg,FL,33701,27.7710165895,-82.6442421026,4.5,95,Close,"Specialty Food, Live/Raw Food, Restaurants, Health Markets, Vegan, Food",0,Close,Vegan,2,0,0,0
815,816,8LUR1SJd-Va6x_TQBIYZdw,SOHO Juice Co.,500 S Howard Ave,Tampa,FL,33606,27.9395733,-82.4826726,4.0,177,Open,"Salad, Juice Bars & Smoothies, Restaurants, Vegan, Acai Bowls, Live/Raw Food, Food, Vegetarian",0,Open,Vegan,0,2,0,0
816,817,pi0ZxEZScmAIP5Ts6b4_Bg,The Yard Milkshake Bar,"13168 N Dale Mabry Hwy, Unit 30",Tampa,FL,33618,28.0665003,-82.5069175,3.0,20,Open,"Vegan, Food, Ice Cream & Frozen Yogurt, Gluten-Free, Restaurants",0,Open,Vegan,0,0,0,2
817,818,jUWz9dteCwl9_X7HdkqDDw,Berry Boss Acai,4615 4th St N,Saint Petersburg,FL,33703,27.8143294,-82.6382886,4.5,14,Open,"Juice Bars & Smoothies, Coffee & Tea, Acai Bowls, Food, Restaurants, Vegan",0,Open,Vegan,2,0,4,0
818,819,IL-_7eyOTxQEsdVrI5xl-g,Taco Bus,25195 State Rd 54,Lutz,FL,33559,28.1906972297,-82.3986374335,3.5,57,Open,"Mexican, Food, Food Trucks, Vegetarian, Desserts, Restaurants, Vegan",0,Open,Vegan,1,0,0,1
819,820,Vgw6AVZzI9_px1dYnEZ8lQ,Taste of Curry,10136 US Hwy 19,Port Richey,FL,34668,28.304623,-82.7010312,4.0,66,Open,"Indian, Restaurants, Vegetarian, Buffets, Vegan, Halal, Pakistani",0,Open,Vegan,0,0,1,0
820,821,sB_Sn9UOQj3U29WH290twQ,HaleLife Bakery,2425 S Dale Mabry Hwy,Tampa,FL,33629,27.9230796,-82.5063595,4.5,30,Open,"Vegan, Gluten-Free, Bakeries, Restaurants, Food",0,Open,Vegan,0,0,0,0
821,822,slO-qEE0z8-BLRTvMYW6HA,The Mediterranean Chickpea,"3217 S Macdill Ave, Ste C",Tampa,FL,33629,27.9169053561,-82.4938904914,5.0,188,Open,"Restaurants, Vegetarian, Mediterranean, Vegan",0,Open,Vegan,0,2,0,0
822,823,Kx2c2KN04EV0CVtjd8YVbw,Taste of India,902 Brandon Blvd E,Brandon,FL,33511,27.9381235,-82.2710117,3.5,193,Close,"Pakistani, Indian, Halal, Vegetarian, Restaurants, Vegan",1,Close,Vegan,0,0,0,0
823,824,SHpkGboqOYVcdMxftZ88FQ,3 Dot Dash,6203 N Florida Ave,Tampa,FL,33604,28.003594178,-82.45911,4.5,89,Open,"Restaurants, Vegetarian, American (Traditional), Vegan",0,Open,Vegan,0,0,3,0
824,825,PeczUJRFYkZBvAyMxzXPSQ,Kaleisia Tea Lounge,"1441 E Fletcher Ave, Ste 101",Tampa,FL,33612,28.069055,-82.443811,4.5,440,Open,"Restaurants, Vegan, Juice Bars & Smoothies, Coffee & Tea, Asian Fusion, Tea Rooms, Food, Vietnamese, Cafes",0,Open,Vegan,1,0,0,0
825,826,TB6CoCMJcuikwNDVe1YmWw,Squeeze Juice Works,226 S Blvd,Tampa,FL,33606,27.9420582,-82.468565,5.0,39,Close,"Vegetarian, Restaurants, Live/Raw Food, Vegan, Juice Bars & Smoothies, Food",0,Close,Vegan,0,2,0,0
826,827,4PXVOfKw7kzKq3mS4DGwYg,Ground Foods Cafe,6428 N Florida Ave,Tampa,FL,33604,28.0061182353,-82.4597548904,4.5,56,Open,"Vegetarian, Vegan, Italian, Restaurants",0,Open,Vegan,0,0,3,0
827,828,GsbXhfaIQhgpw9fUJCMWRg,Coco N‘Ice,3407 S MacDill Ave,Tampa,FL,33629,27.9125685184,-82.4938545,5.0,5,Open,"Restaurants, Gluten-Free, Juice Bars & Smoothies, Vegan, Ice Cream & Frozen Yogurt, Food",0,Open,Vegan,0,2,0,0
828,829,zn_c0fkQbhkiZP7KTLazxg,Clean Eats,34940 US Hwy 19 N,Palm Harbor,FL,34684,28.0894131,-82.7397038,3.5,10,Close,"Sandwiches, Restaurants, Ice Cream & Frozen Yogurt, Vegan, Food, Acai Bowls",0,Close,Vegan,2,0,1,1
829,830,zwBvdDWFQpYJE1UMDTlSyw,Farmacy Vegan Kitchen & Bakery,803 N Tampa St,Tampa,FL,33602,27.95071,-82.46006,4.5,277,Open,"Vegan, Juice Bars & Smoothies, Food, Cafes, Bakeries, Restaurants, Breakfast & Brunch, Acai Bowls",0,Open,Vegan,0,2,0,0
830,831,HrX1OzjZyTUMVqA7p83rnQ,Rays Vegan Soul,169 North MLK St,Saint Petersburg,FL,33701,27.773229,-82.64649,4.5,59,Close,"Soul Food, Southern, Vegan, Restaurants",0,Close,Vegan,2,0,0,0
831,832,PrTLeauQE62fZBJ6WtSV3Q,Bawarchi Biryani's,"2020 West Brandon Blvd, Ste 140",Brandon,FL,33511,27.9384513041,-82.3176698444,3.5,200,Open,"Food Delivery Services, Indian, Restaurants, Vegan, Food, Vegetarian, Halal",0,Open,Vegan,2,0,0,0
832,833,QHWYlmVbLC3K6eglWoHVvA,Datz,2616 S MacDill Ave,Tampa,FL,33629,27.921942,-82.4932535,4.0,3260,Open,"Burgers, Bars, Restaurants, American (Traditional), Vegan, Asian Fusion, Cocktail Bars, Breakfast & Brunch, Soul Food, Sandwiches, American (New), Gastropubs, Comfort Food, Nightlife, Wine Bars, Delis",0,Open,Vegan,0,2,0,0
833,834,6RKcICXt1s9Mm35d3X5P0w,Rawk Star Cafe,32522 US Hwy 19 N,Palm Harbor,FL,34684,28.0674837,-82.7389819,5.0,36,Close,"Gluten-Free, Vegetarian, Food, Restaurants, Health Markets, Specialty Food, Pizza, Juice Bars & Smoothies, Cafes, Vegan",0,Close,Vegan,2,0,1,1
834,835,1N9WC6FwF8MSc7BHbIP35A,Vegan International Co. Kitchen & Market,13751 N Nebraska Ave,Tampa,FL,33613,28.0722085,-82.4507407,5.0,269,Open,"Desserts, Restaurants, Vegan, Food, Sandwiches, Halal, Juice Bars & Smoothies, Vegetarian",0,Open,Vegan,1,0,0,1
835,836,pXVGayL-fCoAMci3G1dRzA,Veggie Thai Cafe,"3690 E Bay Dr, Ste H",Largo,FL,33771,27.9169218812,-82.7484933659,5.0,124,Open,"Thai, Restaurants, Desserts, Vegetarian, Vegan, Food",0,Open,Vegan,1,0,0,1
836,837,DQ8qh7o8clZo5wZ2XgbchA,Rahvia Acai Bowls,517 South Fort Harrison Ave,Clearwater,FL,33756,27.9606608676,-82.7997738444,4.0,39,Close,"Acai Bowls, Juice Bars & Smoothies, Food, Vegan, Fruits & Veggies, Specialty Food, Restaurants",0,Close,Vegan,0,0,0,0
837,838,7jRXF4N5NzxYuNN-HLCSEw,Genghis Grill,3805 Northdale Blvd,Tampa,FL,33624,28.0943253,-82.503798,3.5,233,Close,"Asian Fusion, Restaurants, Vegetarian, Chinese, Mongolian, Vegan",0,Close,Vegan,0,0,0,1
838,839,Gzur0f0XMkrVxIwYJvOt2g,The Poké Company,"1208 E Kennedy Blvd, Ste 116",Tampa,FL,33602,27.9510262,-82.4474987,4.5,54,Open,"Restaurants, Vegan, Food, Ice Cream & Frozen Yogurt, Gluten-Free, Coffee & Tea, Event Planning & Services, Poke, Caterers",0,Open,Vegan,0,2,1,0
839,840,M-FcR2vxZHJ8l-M9882EXQ,Lonni's Sandwiches,429 Central Ave,St Petersburg,FL,33701,27.771475,-82.639079,4.5,93,Open,"Salad, Restaurants, Food, Vegan, Food Delivery Services, Sandwiches, Vegetarian, Cafes, Soup",0,Open,Vegan,2,0,0,0
840,841,rwp_JhHuEoLb1Piv9-ExmA,Taco Bus,7218 E Hillsborough Ave,Tampa,FL,33610,27.9969244,-82.3734332,3.0,34,Open,"Vegetarian, Mexican, Restaurants, Vegan",0,Open,Vegan,0,0,0,0
